學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期內新辦理休學人數小計,因病學期內新辦理休學人數,因經濟困難學期內新辦理休學人數,因學業成績學期內新辦理休學人數,因志趣不合學期內新辦理休學人數,因工作需求學期內新辦理休學人數,因懷孕學期內新辦理休學人數,因育嬰學期內新辦理休學人數,因兵役學期內新辦理休學人數,因出國學期內新辦理休學人數,因論文學期內新辦理休學人數,因適應不良學期內新辦理休學人數,因家人傷病學期內新辦理休學人數,因考試訓練學期內新辦理休學人數,其他學期內新辦理休學人數,至學期底總休學人數小計,因病至學期底總休學人數,因經濟困難至學期底總休學人數,因學業成績至學期底總休學人數,因志趣不合至學期底總休學人數,因工作需求至學期底總休學人數,因懷孕至學期底總休學人數,因育嬰至學期底總休學人數,因兵役至學期底總休學人數,因出國至學期底總休學人數,因論文至學期底總休學人數,因適應不良至學期底總休學人數,因家人傷病至學期底總休學人數,因考試訓練至學期底總休學人數,其他至學期底總休學人數
106,1,私立,一般大學,1001,東海大學,學士班(進修),女,251,13,1,0,1,0,6,0,0,0,0,0,0,0,0,5,43,4,0,1,4,14,2,5,0,0,0,0,0,0,13
106,1,私立,一般大學,1001,東海大學,碩士班(日間),女,642,71,5,3,0,1,17,1,2,0,2,19,0,0,0,21,163,8,7,7,4,44,3,14,0,2,37,0,0,0,37
106,1,私立,一般大學,1001,東海大學,碩士在職專班,女,374,25,2,0,0,0,12,0,1,0,0,5,0,0,0,5,87,7,0,6,0,30,1,11,0,0,16,0,0,0,16
106,1,私立,一般大學,1001,東海大學,博士班,女,104,7,0,0,0,0,1,0,0,0,1,4,0,0,0,1,20,1,0,1,0,4,0,2,0,1,9,0,0,0,2
106,1,私立,一般大學,1002,輔仁大學,學士班(日間),男,"7,746",236,16,4,31,79,25,0,43,8,26,0,2,0,2,0,367,22,5,40,101,114,0,0,29,50,0,4,0,2,0
106,1,私立,一般大學,1002,輔仁大學,學士班(進修),男,"1,698",99,5,2,10,15,38,0,2,17,6,0,0,0,4,0,182,14,6,15,22,76,0,2,28,12,0,0,0,7,0
106,1,私立,一般大學,1002,輔仁大學,碩士班(日間),男,903,89,2,1,1,2,16,0,9,7,7,44,0,0,0,0,180,4,5,1,3,57,0,2,26,8,74,0,0,0,0
106,1,私立,一般大學,1002,輔仁大學,碩士在職專班,男,688,37,1,0,0,0,23,0,6,0,0,7,0,0,0,0,132,5,0,0,0,82,0,9,0,2,34,0,0,0,0
106,1,私立,一般大學,1002,輔仁大學,博士班,男,252,22,0,0,0,0,2,0,3,1,0,16,0,0,0,0,76,0,0,0,0,27,0,2,2,1,44,0,0,0,0
106,1,私立,一般大學,1002,輔仁大學,學士班(日間),女,"10,359",234,20,1,39,77,10,0,20,0,65,0,2,0,0,0,347,32,2,42,98,63,2,2,0,102,0,4,0,0,0
106,1,私立,一般大學,1002,輔仁大學,學士班(進修),女,"2,932",138,16,3,30,15,40,3,17,0,11,0,1,0,2,0,234,30,9,32,26,89,6,10,0,21,0,2,0,9,0
106,1,私立,一般大學,1002,輔仁大學,碩士班(日間),女,"1,253",133,5,1,0,5,39,1,17,0,6,58,1,0,0,0,275,14,1,0,10,104,4,33,0,12,96,1,0,0,0
106,1,私立,一般大學,1002,輔仁大學,碩士在職專班,女,965,60,6,1,0,0,19,5,9,0,3,17,0,0,0,0,179,15,1,0,0,81,8,26,0,4,44,0,0,0,0
106,1,私立,一般大學,1002,輔仁大學,博士班,女,221,30,3,0,0,0,1,0,9,0,0,17,0,0,0,0,77,5,0,1,0,29,0,13,0,0,29,0,0,0,0
106,1,私立,一般大學,1003,東吳大學,學士班(日間),男,"4,845",162,10,4,21,36,10,0,0,15,27,0,0,0,0,39,224,14,6,23,46,23,0,1,25,33,0,0,0,0,53
106,1,私立,一般大學,1003,東吳大學,學士班(進修),男,345,24,5,0,0,1,6,0,0,1,0,0,0,0,0,11,44,7,0,0,2,15,0,0,3,1,0,0,0,0,16
106,1,私立,一般大學,1003,東吳大學,碩士班(日間),男,577,93,3,4,3,1,33,0,3,11,1,0,0,0,0,34,148,3,5,3,1,51,0,9,27,3,0,0,0,0,46
106,1,私立,一般大學,1003,東吳大學,碩士在職專班,男,537,42,1,1,0,0,25,0,5,0,2,0,0,0,0,8,83,1,1,0,0,52,0,10,0,4,0,0,0,0,15
106,1,私立,一般大學,1003,東吳大學,博士班,男,65,8,0,0,0,0,3,0,0,0,0,0,0,0,0,5,11,0,0,0,0,4,0,1,0,1,0,0,0,0,5
106,1,私立,一般大學,1003,東吳大學,學士班(日間),女,"7,340",174,22,2,6,47,8,0,0,0,49,0,0,0,0,40,241,30,3,8,53,13,1,0,0,75,0,0,0,0,58
106,1,私立,一般大學,1003,東吳大學,學士班(進修),女,759,50,5,2,1,6,10,3,5,0,5,0,0,0,0,13,82,9,3,1,7,18,3,7,0,10,0,0,0,0,24
106,1,私立,一般大學,1003,東吳大學,碩士班(日間),女,692,95,3,4,2,0,37,4,1,0,12,0,0,0,0,32,136,6,6,2,1,45,5,8,0,15,0,0,0,0,48
106,1,私立,一般大學,1003,東吳大學,碩士在職專班,女,633,72,5,0,0,0,33,1,8,0,3,0,0,0,0,22,128,7,0,0,0,58,3,26,0,3,0,0,0,0,31
106,1,私立,一般大學,1003,東吳大學,博士班,女,57,6,0,0,0,0,1,0,1,0,0,0,0,0,0,4,8,0,0,0,0,1,0,1,0,0,0,0,0,0,6
106,1,私立,一般大學,1004,中原大學,學士班(日間),男,"7,480",194,8,23,0,105,0,0,0,2,0,0,0,0,0,56,429,12,35,0,136,0,0,1,8,0,0,0,0,0,237
106,1,私立,一般大學,1004,中原大學,碩士班(日間),男,993,60,1,21,0,7,3,0,0,3,0,0,0,0,0,25,185,1,29,0,17,5,0,2,8,0,0,0,0,0,123
106,1,私立,一般大學,1004,中原大學,碩士在職專班,男,547,57,0,25,0,0,7,0,2,0,0,0,0,0,0,23,181,0,39,0,0,18,0,14,0,0,0,0,0,0,110
106,1,私立,一般大學,1004,中原大學,博士班,男,241,28,2,16,0,1,3,0,0,0,0,0,0,0,0,6,90,3,29,0,1,8,0,2,0,0,0,0,0,0,47
106,1,私立,一般大學,1004,中原大學,學士班(日間),女,"6,044",125,11,17,0,48,2,0,0,0,0,0,0,0,0,47,240,15,21,0,74,2,1,1,0,0,0,0,0,0,126
106,1,私立,一般大學,1004,中原大學,碩士班(日間),女,627,55,4,20,0,11,2,1,0,0,0,0,0,0,0,17,140,6,32,0,14,3,3,10,0,0,0,0,0,0,72
106,1,私立,一般大學,1004,中原大學,碩士在職專班,女,315,24,0,14,0,1,3,1,0,0,0,0,0,0,0,5,74,0,24,0,1,4,2,7,1,0,0,0,0,0,35
106,1,私立,一般大學,1004,中原大學,博士班,女,95,9,1,5,0,1,1,0,0,0,0,0,0,0,0,1,30,2,8,0,1,3,0,3,0,0,0,0,0,0,13
106,1,私立,一般大學,1005,淡江大學,學士班(日間),男,"10,624",324,33,13,7,31,6,0,0,14,18,0,3,0,0,199,652,56,19,13,41,8,0,0,39,34,0,4,0,0,438
106,1,私立,一般大學,1005,淡江大學,學士班(進修),男,931,64,2,3,0,4,13,0,0,3,2,0,0,0,0,37,169,5,7,0,4,19,0,1,10,3,0,0,0,0,120
106,1,私立,一般大學,1005,淡江大學,碩士班(日間),男,"1,067",76,7,8,0,1,10,0,0,3,6,6,0,0,0,35,218,12,13,0,2,20,0,2,18,7,23,1,0,0,120
106,1,私立,一般大學,1005,淡江大學,碩士在職專班,男,559,48,1,1,0,0,20,0,0,0,0,4,0,0,0,22,123,5,2,0,0,36,0,7,0,1,9,0,0,0,63
106,1,私立,一般大學,1005,淡江大學,博士班,男,295,30,1,0,0,0,8,0,0,0,0,3,0,0,0,18,90,6,1,0,0,13,0,3,2,3,12,0,0,0,50
106,1,私立,一般大學,1005,淡江大學,學士班(日間),女,"10,265",252,39,10,0,31,4,1,0,0,36,0,5,0,0,126,445,54,16,1,40,4,1,3,0,53,0,8,0,0,265
106,1,私立,一般大學,1005,淡江大學,學士班(進修),女,815,39,6,4,0,1,4,0,1,0,1,0,0,0,0,22,106,10,7,0,2,6,0,5,0,3,0,0,0,0,73
106,1,私立,一般大學,1005,淡江大學,碩士班(日間),女,806,63,4,5,0,1,10,1,2,0,8,8,0,0,0,24,178,10,8,0,3,32,1,5,0,9,26,0,0,0,84
106,1,私立,一般大學,1005,淡江大學,碩士在職專班,女,523,34,1,0,0,0,9,1,0,0,1,3,0,0,0,19,106,4,1,0,1,22,3,9,0,1,7,0,0,0,58
106,1,私立,一般大學,1005,淡江大學,博士班,女,147,16,2,0,0,0,3,1,0,0,0,4,0,0,0,6,47,3,1,0,0,7,2,3,0,1,12,0,0,0,18
106,1,私立,一般大學,1006,中國文化大學,學士班(日間),男,"10,102",338,9,13,68,67,42,0,0,18,33,0,0,0,9,79,605,15,35,135,99,88,0,0,39,49,0,0,0,14,131
106,1,私立,一般大學,1006,中國文化大學,學士班(進修),男,802,107,3,1,9,1,23,0,0,15,3,0,1,8,1,42,287,6,2,13,2,69,0,0,22,8,0,2,10,1,152
106,1,私立,一般大學,1006,中國文化大學,碩士班(日間),男,885,116,1,8,10,2,40,0,1,11,4,7,0,0,3,29,188,2,10,10,3,56,0,4,22,6,22,0,0,6,47
106,1,私立,一般大學,1006,中國文化大學,碩士在職專班,男,205,22,1,0,2,0,10,0,0,1,0,1,0,1,0,6,76,1,0,2,0,28,0,1,1,1,7,0,2,0,33
106,1,私立,一般大學,1006,中國文化大學,博士班,男,337,22,0,0,0,0,8,0,0,2,0,10,0,0,0,2,50,0,0,0,0,22,0,2,3,0,20,0,0,0,3
106,1,私立,一般大學,1006,中國文化大學,學士班(日間),女,"11,262",289,3,23,42,69,21,3,0,0,55,1,1,0,5,66,429,13,33,73,97,38,4,3,0,74,1,1,0,8,84
106,1,私立,一般大學,1006,中國文化大學,學士班(進修),女,"1,090",150,2,1,10,12,48,2,0,0,14,0,0,7,0,54,323,5,3,15,14,83,3,3,0,21,0,0,22,0,154
106,1,私立,一般大學,1006,中國文化大學,碩士班(日間),女,711,73,0,5,4,2,30,1,1,0,4,13,0,0,4,9,134,1,9,6,3,56,1,5,0,6,27,0,0,7,13
106,1,私立,一般大學,1006,中國文化大學,碩士在職專班,女,304,33,2,0,1,0,10,0,2,0,1,3,0,0,1,13,86,4,2,1,0,20,0,6,0,2,8,0,2,2,39
106,1,私立,一般大學,1006,中國文化大學,博士班,女,187,12,0,1,0,0,3,0,1,0,1,5,0,0,0,1,31,0,2,0,0,8,4,5,0,1,9,0,0,0,2
106,1,私立,一般大學,1007,逢甲大學,學士班(日間),男,"10,582",343,22,6,84,60,34,0,0,33,0,0,0,30,0,74,401,27,7,91,70,36,0,0,40,0,0,0,36,0,94
106,1,私立,一般大學,1007,逢甲大學,學士班(進修),男,502,48,2,1,5,2,20,0,0,6,0,0,0,0,0,12,64,2,1,5,6,26,0,0,6,0,0,0,1,0,17
106,1,私立,一般大學,1007,逢甲大學,碩士班(日間),男,"1,133",93,3,3,5,4,29,0,0,19,0,0,0,11,0,19,121,3,4,7,7,31,0,0,26,0,0,0,12,0,31
106,1,私立,一般大學,1007,逢甲大學,碩士在職專班,男,706,69,3,3,1,2,48,0,4,0,0,0,0,3,0,5,99,4,3,2,2,62,0,5,1,0,0,0,3,0,17
106,1,私立,一般大學,1007,逢甲大學,博士班,男,325,37,2,0,1,0,24,0,3,0,0,0,0,1,0,6,52,3,0,1,0,33,0,3,2,0,0,0,2,0,8
106,1,私立,一般大學,1007,逢甲大學,學士班(日間),女,"6,447",98,8,0,18,22,8,2,0,0,0,0,0,9,0,31,114,9,0,19,23,11,3,0,0,0,0,0,10,0,39
106,1,私立,一般大學,1007,逢甲大學,學士班(進修),女,413,27,2,2,1,0,7,1,2,0,0,0,0,7,0,5,40,2,2,1,1,11,1,3,0,0,0,0,9,0,10
106,1,私立,一般大學,1007,逢甲大學,碩士班(日間),女,509,50,1,1,3,3,23,0,3,0,0,0,0,8,0,8,59,1,2,3,3,26,0,3,0,0,0,0,9,0,12
106,1,私立,一般大學,1007,逢甲大學,碩士在職專班,女,414,50,6,0,0,0,29,0,7,0,0,0,0,8,0,0,60,6,0,1,0,31,1,11,0,0,0,0,8,0,2
106,1,私立,一般大學,1007,逢甲大學,博士班,女,115,19,3,0,3,0,7,0,2,0,0,0,0,2,0,2,23,3,0,3,0,8,2,2,0,0,0,0,2,0,3
106,1,私立,一般大學,1008,靜宜大學,學士班(日間),男,"4,379",156,7,5,32,15,13,0,0,8,1,0,0,0,0,75,310,13,9,56,21,51,0,0,31,2,0,0,0,0,127
106,1,私立,一般大學,1008,靜宜大學,學士班(進修),男,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
106,1,私立,一般大學,1008,靜宜大學,碩士班(日間),男,200,23,1,0,7,0,8,0,0,1,0,0,0,0,0,6,48,1,1,10,0,16,0,1,8,0,0,0,0,0,11
106,1,私立,一般大學,1008,靜宜大學,碩士在職專班,男,139,9,0,0,0,0,8,0,0,0,0,0,0,0,0,1,21,1,1,0,0,17,0,0,0,0,0,0,0,0,2
106,1,私立,一般大學,1008,靜宜大學,博士班,男,26,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
106,1,私立,一般大學,1008,靜宜大學,學士班(日間),女,"6,992",114,12,4,17,14,11,0,0,0,8,0,0,0,0,48,195,19,7,26,22,37,2,1,0,10,0,0,0,0,71
106,1,私立,一般大學,1008,靜宜大學,學士班(進修),女,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,私立,一般大學,1008,靜宜大學,碩士班(日間),女,346,38,2,1,8,0,13,1,0,0,0,0,0,0,0,13,65,3,3,12,0,23,2,3,0,0,0,0,0,0,19
106,1,私立,一般大學,1008,靜宜大學,碩士在職專班,女,187,10,1,1,0,0,4,1,0,0,0,0,0,0,0,3,28,2,2,2,0,10,1,1,0,0,0,0,0,0,10
106,1,私立,一般大學,1008,靜宜大學,博士班,女,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,1,私立,一般大學,1009,長庚大學,學士班(日間),男,"2,750",74,4,3,0,23,1,0,0,4,6,0,0,0,0,33,107,4,3,0,35,5,0,0,4,9,0,0,0,0,47
106,1,私立,一般大學,1009,長庚大學,碩士班(日間),男,601,30,0,2,0,5,8,0,0,0,0,0,0,0,1,14,65,0,4,0,10,12,0,0,0,2,7,0,0,1,29
106,1,私立,一般大學,1009,長庚大學,碩士在職專班,男,95,20,0,0,0,0,14,0,1,0,0,0,0,0,0,5,47,0,0,0,0,30,0,4,0,2,2,0,0,0,9
106,1,私立,一般大學,1009,長庚大學,博士班,男,361,14,0,0,0,0,6,0,0,0,2,1,0,1,0,4,47,0,1,0,2,13,0,1,0,7,4,0,1,0,18
106,1,私立,一般大學,1009,長庚大學,學士班(日間),女,"2,554",61,3,0,0,19,0,1,0,0,9,0,0,0,0,29,81,4,2,0,28,2,1,0,0,14,0,0,0,0,30
106,1,私立,一般大學,1009,長庚大學,碩士班(日間),女,559,37,0,1,0,1,13,0,0,0,2,1,0,1,0,18,101,1,2,0,6,30,2,3,0,3,13,0,1,1,39
106,1,私立,一般大學,1009,長庚大學,碩士在職專班,女,103,10,0,0,0,0,4,0,0,0,0,2,0,0,0,4,28,1,0,0,0,18,2,0,0,0,3,0,0,0,4
106,1,私立,一般大學,1009,長庚大學,博士班,女,164,8,0,0,0,0,1,0,0,0,0,0,0,0,0,7,30,1,1,0,0,6,0,2,0,1,5,0,0,0,14
106,1,私立,一般大學,1010,元智大學,學士班(日間),男,"4,094",56,2,0,19,4,8,0,0,5,1,0,0,0,0,17,95,4,0,35,9,11,0,0,10,3,0,0,0,0,23
106,1,私立,一般大學,1010,元智大學,碩士班(日間),男,631,30,1,0,3,2,8,0,0,1,0,0,0,0,0,15,59,2,0,10,2,18,0,0,6,0,0,0,0,0,21
106,1,私立,一般大學,1010,元智大學,碩士在職專班,男,448,27,0,0,0,0,23,0,1,1,0,0,0,0,0,2,74,0,0,0,0,69,0,1,1,0,0,0,0,0,3
106,1,私立,一般大學,1010,元智大學,博士班,男,206,19,1,0,0,0,14,0,0,0,0,1,0,0,0,3,37,1,0,1,0,28,0,1,1,0,2,0,0,0,3
106,1,私立,一般大學,1010,元智大學,學士班(日間),女,"3,115",31,4,0,6,5,3,0,0,0,8,0,0,0,1,4,53,5,1,11,3,11,0,0,0,14,0,0,0,1,7
106,1,私立,一般大學,1010,元智大學,碩士班(日間),女,324,11,0,0,0,1,5,0,0,0,0,0,0,0,0,5,27,0,0,0,2,16,0,1,0,0,0,0,0,0,8
106,1,私立,一般大學,1010,元智大學,碩士在職專班,女,238,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,33,0,0,1,0,25,1,2,0,0,0,0,0,0,4
106,1,私立,一般大學,1010,元智大學,博士班,女,79,9,1,0,0,0,4,0,0,0,0,2,0,0,0,2,14,1,0,0,0,6,1,0,0,0,4,0,0,0,2
106,1,私立,一般大學,1011,中華大學,學士班(日間),男,"3,366",107,2,6,14,21,15,0,0,29,4,0,0,0,2,14,245,8,9,21,60,47,0,1,63,4,0,0,0,3,29
106,1,私立,一般大學,1011,中華大學,學士班(進修),男,254,13,1,0,0,1,5,0,0,5,0,0,0,0,0,1,29,2,1,0,2,14,0,1,7,0,0,0,0,0,2
106,1,私立,一般大學,1011,中華大學,碩士班(日間),男,334,16,2,1,0,0,10,0,0,3,0,0,0,0,0,0,50,4,6,0,1,24,0,0,10,0,1,0,0,0,4
106,1,私立,一般大學,1011,中華大學,碩士在職專班,男,146,13,0,0,0,0,12,0,0,0,0,0,0,0,0,1,33,0,0,0,0,30,0,0,1,0,0,0,0,0,2
106,1,私立,一般大學,1011,中華大學,博士班,男,73,9,2,0,0,0,7,0,0,0,0,0,0,0,0,0,35,4,0,1,0,24,0,0,3,0,0,0,0,0,3
106,1,私立,一般大學,1011,中華大學,學士班(日間),女,"2,061",37,2,2,3,12,7,0,0,0,3,0,1,0,0,7,78,5,4,4,27,15,0,2,0,6,0,1,0,1,13
106,1,私立,一般大學,1011,中華大學,學士班(進修),女,154,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0,7,0,1,0,0,4,0,0,0,0,0,0,0,1,1
106,1,私立,一般大學,1011,中華大學,碩士班(日間),女,216,7,1,1,0,0,3,2,0,0,0,0,0,0,0,0,16,2,2,0,0,8,2,1,0,0,0,0,1,0,0
106,1,私立,一般大學,1011,中華大學,碩士在職專班,女,96,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,12,0,1,0,0,8,0,0,0,0,0,0,0,0,3
106,1,私立,一般大學,1011,中華大學,博士班,女,22,5,0,0,0,0,4,0,0,0,0,1,0,0,0,0,9,1,0,0,0,6,0,1,0,0,1,0,0,0,0
106,1,私立,一般大學,1012,大葉大學,學士班(日間),男,"4,520",121,6,10,23,17,35,0,0,21,0,0,0,0,0,9,260,13,32,37,35,72,0,0,48,0,0,0,0,0,23
106,1,私立,一般大學,1012,大葉大學,學士班(進修),男,686,45,0,2,3,5,22,0,1,12,0,0,0,0,0,0,106,2,11,4,9,51,0,1,26,0,0,0,0,0,2
106,1,私立,一般大學,1012,大葉大學,碩士班(日間),男,401,23,1,1,3,1,11,0,0,5,0,0,0,0,0,1,75,2,3,10,3,36,0,0,16,0,0,0,0,0,5
106,1,私立,一般大學,1012,大葉大學,碩士在職專班,男,172,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,31,0,0,1,0,26,0,4,0,0,0,0,0,0,0
106,1,私立,一般大學,1012,大葉大學,博士班,男,108,9,0,0,0,0,8,0,0,0,0,0,0,0,0,1,32,1,1,4,0,20,0,0,0,0,3,0,0,0,3
106,1,私立,一般大學,1012,大葉大學,學士班(日間),女,"4,103",73,7,8,7,23,18,0,1,0,0,0,0,0,0,9,147,15,21,9,32,41,2,4,0,0,0,0,0,0,23
106,1,私立,一般大學,1012,大葉大學,學士班(進修),女,532,24,5,3,3,3,8,0,0,0,0,0,0,0,0,2,43,6,9,3,5,13,3,2,0,0,0,0,0,0,2
106,1,私立,一般大學,1012,大葉大學,碩士班(日間),女,271,26,1,5,2,0,14,0,1,0,0,1,0,1,0,1,67,6,11,6,0,34,1,4,0,0,1,0,2,0,2
106,1,私立,一般大學,1012,大葉大學,碩士在職專班,女,328,17,2,0,0,0,14,1,0,0,0,0,0,0,0,0,41,5,0,2,0,30,4,0,0,0,0,0,0,0,0
106,1,私立,一般大學,1012,大葉大學,博士班,女,26,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,22,2,0,4,0,13,0,3,0,0,0,0,0,0,0
106,1,私立,一般大學,1013,華梵大學,學士班(日間),男,"1,002",45,2,2,1,17,4,0,0,9,3,0,0,4,0,3,91,3,3,3,31,12,0,0,26,4,0,0,6,0,3
106,1,私立,一般大學,1013,華梵大學,碩士班(日間),男,141,17,1,1,0,0,3,0,0,1,0,6,0,3,0,2,39,1,1,0,0,10,0,1,8,0,10,0,6,0,2
106,1,私立,一般大學,1013,華梵大學,碩士在職專班,男,52,10,1,0,0,0,5,0,1,0,0,3,0,0,0,0,17,1,0,0,0,10,0,1,0,0,3,0,1,0,1
106,1,私立,一般大學,1013,華梵大學,博士班,男,34,7,1,0,0,0,3,0,0,0,0,2,0,0,0,1,13,2,0,0,0,5,0,0,0,0,2,0,3,0,1
106,1,私立,一般大學,1013,華梵大學,學士班(日間),女,862,27,0,0,6,9,6,0,0,0,1,0,0,4,0,1,56,4,2,11,17,12,0,0,0,3,0,0,5,0,2
106,1,私立,一般大學,1013,華梵大學,碩士班(日間),女,121,16,2,0,0,0,4,0,0,0,0,5,0,5,0,0,31,4,0,0,0,8,0,0,0,1,9,0,9,0,0
106,1,私立,一般大學,1013,華梵大學,碩士在職專班,女,84,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,18,0,0,0,0,12,0,1,0,0,2,0,3,0,0
106,1,私立,一般大學,1013,華梵大學,博士班,女,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,2
106,1,私立,一般大學,1014,義守大學,學士班(日間),男,"6,580",119,6,9,4,34,24,0,0,14,7,0,0,3,0,18,205,9,19,7,50,47,0,0,32,11,0,0,3,0,27
106,1,私立,一般大學,1014,義守大學,學士班(進修),男,"1,398",35,1,0,0,0,12,0,0,18,1,0,0,0,0,3,229,22,17,0,0,143,0,1,44,1,0,0,0,0,1
106,1,私立,一般大學,1014,義守大學,碩士班(日間),男,277,17,1,4,0,3,2,0,1,1,1,0,0,0,0,4,26,2,6,0,4,5,0,1,1,1,1,0,1,0,4
106,1,私立,一般大學,1014,義守大學,碩士在職專班,男,378,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,50,1,0,0,0,44,0,5,0,0,0,0,0,0,0
106,1,私立,一般大學,1014,義守大學,博士班,男,105,6,0,0,0,0,4,0,0,1,0,0,0,1,0,0,10,0,0,0,0,8,0,0,1,0,0,0,1,0,0
106,1,私立,一般大學,1014,義守大學,學士班(日間),女,"6,273",72,6,9,3,32,10,0,2,0,5,0,1,2,0,2,113,10,17,5,51,12,1,4,0,8,0,1,2,0,2
106,1,私立,一般大學,1014,義守大學,學士班(進修),女,860,23,0,0,1,1,16,0,0,0,0,0,0,0,0,5,128,12,21,1,1,68,11,3,0,0,0,0,0,0,11
106,1,私立,一般大學,1014,義守大學,碩士班(日間),女,165,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,5,0,0,0,0,0,0,0,0,0
106,1,私立,一般大學,1014,義守大學,碩士在職專班,女,141,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,28,4,2,0,0,18,1,1,0,0,0,0,0,0,2
106,1,私立,一般大學,1014,義守大學,博士班,女,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
106,1,私立,一般大學,1015,世新大學,學士班(日間),男,"3,504",114,6,4,3,22,7,0,0,15,15,0,2,1,0,39,186,13,6,4,37,18,0,0,26,14,0,2,0,0,66
106,1,私立,一般大學,1015,世新大學,學士班(進修),男,132,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,11,2,0,0,1,7,0,0,0,0,0,0,0,0,1
106,1,私立,一般大學,1015,世新大學,碩士班(日間),男,308,45,2,0,0,0,12,0,0,3,1,17,0,0,0,10,93,3,0,0,0,25,0,1,14,1,29,0,1,0,19
106,1,私立,一般大學,1015,世新大學,碩士在職專班,男,459,56,2,1,0,0,47,0,1,0,1,1,0,0,0,3,139,10,1,0,0,101,0,4,0,2,2,0,0,0,19
106,1,私立,一般大學,1015,世新大學,博士班,男,44,6,1,0,0,0,2,0,0,0,0,2,0,0,0,1,13,1,0,0,0,4,0,0,1,0,5,0,0,0,2
106,1,私立,一般大學,1015,世新大學,學士班(日間),女,"6,369",105,9,6,0,28,7,1,0,0,16,0,2,0,1,35,179,18,10,2,42,14,1,3,0,14,0,2,0,1,72
106,1,私立,一般大學,1015,世新大學,學士班(進修),女,206,11,2,0,0,0,2,0,0,0,2,0,0,0,0,5,13,2,0,0,0,4,0,0,0,2,0,0,0,0,5
106,1,私立,一般大學,1015,世新大學,碩士班(日間),女,309,45,2,1,0,1,12,0,0,0,1,14,0,0,1,13,74,4,2,0,0,21,1,5,0,2,22,0,1,1,15
106,1,私立,一般大學,1015,世新大學,碩士在職專班,女,347,54,4,0,0,0,32,2,3,0,1,4,0,0,0,8,117,7,0,0,0,71,5,14,0,1,3,2,0,0,14
106,1,私立,一般大學,1015,世新大學,博士班,女,45,6,0,0,0,0,3,0,0,0,1,1,0,0,1,0,12,1,0,0,0,4,0,2,0,1,2,0,0,0,2
106,1,私立,一般大學,1016,銘傳大學,學士班(日間),男,"6,920",348,11,4,18,46,41,0,0,119,37,1,0,0,0,71,462,20,4,27,81,62,0,0,119,37,1,0,0,0,111
106,1,私立,一般大學,1016,銘傳大學,碩士班(日間),男,326,72,0,0,1,1,12,0,0,28,0,22,0,0,0,8,84,3,0,1,1,17,0,0,28,0,22,0,0,0,12
106,1,私立,一般大學,1016,銘傳大學,碩士在職專班,男,359,42,1,0,0,0,25,0,0,0,2,10,0,0,0,4,62,2,1,0,0,42,0,0,0,2,10,0,0,0,5
106,1,私立,一般大學,1016,銘傳大學,博士班,男,29,7,0,0,0,0,2,0,0,0,1,2,0,0,0,2,10,0,0,0,0,4,0,1,0,1,2,0,0,0,2
106,1,私立,一般大學,1016,銘傳大學,學士班(日間),女,"10,601",285,22,6,7,51,32,1,0,0,60,0,0,0,0,106,371,34,8,12,78,52,3,0,0,60,0,0,0,0,124
106,1,私立,一般大學,1016,銘傳大學,碩士班(日間),女,404,59,0,3,1,1,18,0,0,0,5,20,0,0,0,11,78,2,5,1,1,23,1,3,0,5,20,0,0,0,17
106,1,私立,一般大學,1016,銘傳大學,碩士在職專班,女,450,46,0,0,0,0,19,3,2,0,2,13,0,0,0,7,67,2,0,0,0,30,4,7,0,2,13,0,0,0,9
106,1,私立,一般大學,1016,銘傳大學,博士班,女,40,5,2,0,0,0,0,0,0,0,0,2,0,0,0,1,5,2,0,0,0,0,0,0,0,0,2,0,0,0,1
106,1,私立,一般大學,1017,實踐大學,學士班(日間),男,"3,967",109,9,4,15,19,12,0,0,18,13,0,1,1,3,14,177,13,6,20,30,31,0,0,32,19,0,1,2,4,19
